a1 a2 a3 a4 a5 a6 a7 RMSE it
1.119e-01 1.710e-01 2.319e-01 3.364e-01 6.438e-02 7.893e-02 7.241e-01 2.458e-01 500
1.271e-01 1.466e-01 1.945e-01 2.816e-01 1.000e-03 1.251e-01 7.269e-01 2.124e-01 500
1.116e-01 1.121e-01 2.206e-01 3.211e-01 1.000e-03 5.058e-02 8.456e-01 2.365e-01 500
1.162e-01 1.341e-01 1.977e-01 2.939e-01 5.805e-02 7.206e-03 9.284e-01 2.085e-01 500
1.263e-01 1.597e-01 1.979e-01 2.719e-01 1.613e-01 2.844e-02 1.000e+00 2.204e-01 500
1.239e-01 2.643e-01 2.094e-01 2.971e-01 1.733e-01 4.599e-02 7.564e-01 2.446e-01 500
1.053e-01 2.093e-01 2.342e-01 3.790e-01 2.383e-02 1.574e-02 1.000e+00 2.650e-01 500
1.186e-01 9.153e-02 2.274e-01 3.116e-01 1.000e-03 1.512e-01 8.101e-01 2.330e-01 500
1.306e-01 1.879e-01 1.889e-01 2.563e-01 8.859e-02 1.853e-01 8.777e-01 2.343e-01 500
1.333e-01 2.807e-01 2.181e-01 3.215e-01 1.000e-03 8.515e-02 1.000e-03 2.803e-01 500
1.179e-01 2.586e-01 2.054e-01 2.984e-01 3.456e-01 1.000e-03 1.000e+00 2.391e-01 500
1.060e-01 2.223e-01 2.418e-01 3.962e-01 1.000e-03 1.304e-01 4.845e-01 2.746e-01 500
1.050e-01 2.234e-01 2.778e-01 4.079e-01 1.332e-01 1.126e-02 8.276e-01 2.847e-01 500
1.040e-01 3.104e-01 3.455e-01 5.345e-01 1.000e-03 4.237e-01 8.757e-01 2.961e-01 500
1.088e-01 2.368e-01 2.399e-01 3.539e-01 2.109e-01 1.000e-03 7.601e-01 2.664e-01 500
1.300e-01 9.614e-02 1.840e-01 2.578e-01 1.000e-03 1.005e-01 5.133e-01 2.093e-01 500
1.203e-01 1.429e-01 2.006e-01 2.785e-01 1.414e-01 1.000e-03 5.694e-01 2.578e-01 500
1.102e-01 1.000e-03 5.173e-01 7.079e-01 1.000e-03 1.000e-03 4.367e-01 2.669e-01 500
1.098e-01 2.182e-01 2.108e-01 3.323e-01 1.819e-01 7.807e-03 1.000e+00 2.348e-01 500
1.057e-01 2.490e-01 2.432e-01 3.735e-01 2.175e-01 9.509e-03 9.174e-01 2.582e-01 500
1.154e-01 8.829e-02 2.027e-01 2.981e-01 1.000e-03 1.000e-03 1.940e-02 2.351e-01 500
1.268e-01 1.779e-01 1.902e-01 2.703e-01 7.741e-02 1.133e-01 9.653e-01 2.148e-01 500
1.245e-01 1.723e-01 1.616e-01 2.551e-01 1.395e-01 2.023e-02 8.376e-01 2.614e-01 500
1.184e-01 1.953e-01 2.072e-01 2.978e-01 1.500e-01 1.000e-03 7.113e-01 2.193e-01 500
1.278e-01 1.943e-01 1.744e-01 2.545e-01 2.367e-01 2.465e-03 1.000e+00 1.892e-01 500
1.139e-01 2.142e-01 1.913e-01 3.048e-01 1.607e-01 1.000e-03 1.000e+00 2.401e-01 500
1.284e-01 1.976e-01 2.267e-01 3.148e-01 1.000e-03 1.000e-03 2.557e-01 2.533e-01 500
1.242e-01 1.666e-01 2.187e-01 2.903e-01 1.064e-01 1.321e-01 1.000e+00 2.599e-01 500
1.337e-01 1.713e-01 1.839e-01 2.558e-01 1.277e-01 6.697e-03 1.000e+00 1.860e-01 500
1.087e-01 1.792e-01 2.370e-01 3.385e-01 2.192e-01 2.866e-02 1.000e+00 2.603e-01 500
9.805e-02 1.416e-01 3.120e-01 4.508e-01 2.186e-02 1.891e-01 9.291e-01 3.387e-01 500
1.381e-01 2.894e-01 1.605e-01 2.459e-01 1.356e-01 1.391e-01 9.328e-01 2.864e-01 500
1.223e-01 1.098e-01 2.416e-01 3.180e-01 1.000e-03 1.092e-01 1.000e+00 2.557e-01 500
1.344e-01 2.746e-01 1.549e-01 2.396e-01 1.933e-01 1.583e-01 1.000e+00 2.263e-01 500
9.910e-02 2.626e-01 2.953e-01 4.885e-01 1.000e-03 1.912e-01 5.978e-01 2.970e-01 500
1.380e-01 1.941e-01 1.706e-01 2.396e-01 1.345e-01 4.592e-02 8.780e-01 1.800e-01 500
1.154e-01 1.801e-01 2.103e-01 3.219e-01 2.826e-02 9.201e-03 8.882e-01 2.061e-01 500
1.368e-01 1.648e-01 1.675e-01 2.455e-01 1.000e-03 1.596e-01 6.385e-01 1.550e-01 500
1.252e-01 1.326e-01 1.965e-01 2.779e-01 3.291e-03 1.131e-01 4.317e-01 1.914e-01 500
1.122e-01 1.476e-01 2.045e-01 3.187e-01 1.431e-02 1.000e-03 8.344e-01 2.319e-01 500
1.351e-01 2.440e-01 1.925e-01 2.844e-01 4.357e-02 9.419e-02 1.000e+00 2.700e-01 500
1.000e+00 1.494e-01 1.000e+00 9.425e-01 9.953e-01 1.000e-03 1.000e+00 1.103e+00 500
1.311e-01 1.582e-01 1.818e-01 2.607e-01 2.515e-02 2.119e-01 9.974e-01 1.904e-01 500
1.211e-01 2.300e-01 2.351e-01 3.360e-01 6.923e-02 8.472e-02 1.000e+00 2.475e-01 500
1.154e-01 2.682e-01 2.247e-01 3.270e-01 2.106e-01 6.901e-02 9.028e-01 2.550e-01 500
1.083e-01 1.251e-01 2.163e-01 3.342e-01 1.000e-03 1.300e-01 1.000e+00 2.480e-01 500
1.283e-01 7.187e-02 2.281e-01 2.976e-01 1.000e-03 4.926e-02 7.796e-01 2.628e-01 500
1.039e-01 5.631e-01 5.520e-01 8.519e-01 1.000e-03 2.728e-02 4.281e-01 3.508e-01 500
1.124e-01 2.122e-01 1.933e-01 3.221e-01 2.907e-02 2.177e-02 9.870e-01 3.058e-01 500
1.302e-01 1.276e-01 1.980e-01 2.752e-01 1.000e-03 1.000e-03 1.000e+00 2.147e-01 500
1.508e-01 1.674e-01 1.571e-01 2.194e-01 1.000e-03 2.201e-02 6.778e-01 1.679e-01 500
1.417e-01 1.601e-01 1.823e-01 2.500e-01 1.000e-03 1.218e-01 3.121e-01 2.127e-01 500
1.371e-01 1.758e-01 1.639e-01 2.454e-01 1.000e-03 1.007e-01 8.048e-01 1.624e-01 500
9.976e-02 3.163e-01 3.532e-01 5.695e-01 1.000e-03 3.504e-01 1.000e+00 3.048e-01 500
1.245e-01 2.429e-01 1.905e-01 2.834e-01 1.650e-01 1.000e-03 7.295e-01 2.117e-01 500
1.264e-01 1.567e-01 2.091e-01 2.835e-01 4.636e-02 1.221e-01 9.758e-01 2.460e-01 500
1.418e-01 1.266e-01 1.579e-01 2.235e-01 1.000e-03 1.000e-03 5.609e-01 2.064e-01 500
1.146e-01 2.297e-01 2.507e-01 3.587e-01 1.645e-01 1.000e-03 1.000e+00 2.657e-01 500
1.161e-01 1.496e-01 2.048e-01 3.082e-01 1.100e-02 1.000e-03 7.877e-01 1.931e-01 500
1.139e-01 1.842e-01 2.361e-01 3.375e-01 8.713e-02 6.673e-02 9.103e-01 2.361e-01 500
1.323e-01 1.738e-01 1.606e-01 2.465e-01 1.000e-03 1.012e-01 9.598e-01 2.300e-01 500
1.194e-01 1.960e-01 2.055e-01 3.017e-01 1.138e-01 2.831e-03 8.192e-01 2.041e-01 500
1.390e-01 2.047e-01 1.649e-01 2.475e-01 1.000e-03 1.254e-01 3.201e-01 2.128e-01 500
1.277e-01 2.185e-01 1.726e-01 2.507e-01 1.773e-01 6.828e-02 7.598e-01 2.094e-01 500
1.215e-01 6.514e-02 2.124e-01 2.957e-01 1.000e-03 5.965e-02 8.554e-01 2.452e-01 500
1.469e-01 1.828e-01 1.425e-01 2.187e-01 1.000e-03 9.797e-03 2.930e-01 1.759e-01 500
1.365e-01 3.090e-01 1.804e-01 2.599e-01 2.350e-01 4.906e-02 8.634e-01 2.440e-01 500
1.210e-01 2.395e-01 1.887e-01 2.844e-01 1.673e-01 1.249e-01 9.904e-01 2.250e-01 500
1.089e-01 1.936e-01 2.581e-01 3.805e-01 1.000e-03 2.034e-01 1.515e-01 2.662e-01 500
1.219e-01 1.705e-01 1.778e-01 2.761e-01 7.094e-02 6.856e-02 7.743e-01 2.749e-01 500
1.268e-01 1.216e-01 1.811e-01 2.531e-01 2.400e-01 1.000e-03 1.000e+00 2.575e-01 500
1.201e-01 2.181e-01 2.288e-01 3.384e-01 1.000e-03 1.000e-03 1.000e+00 2.378e-01 500
8.429e-01 3.686e-01 7.917e-01 4.404e-01 6.731e-01 1.000e-03 1.000e+00 1.168e+00 500
1.130e-01 3.204e-01 2.774e-01 4.382e-01 1.647e-02 3.965e-02 6.094e-01 2.885e-01 500
1.231e-01 2.068e-01 1.862e-01 2.951e-01 2.582e-03 1.000e-03 4.176e-01 2.211e-01 500
1.237e-01 2.473e-01 2.176e-01 3.179e-01 1.004e-01 1.000e-03 1.000e+00 2.464e-01 500
1.425e-01 2.038e-01 1.660e-01 2.332e-01 1.662e-01 7.032e-02 9.625e-01 2.185e-01 500
1.137e-01 1.616e-01 2.213e-01 3.292e-01 4.588e-02 4.013e-02 9.538e-01 2.224e-01 500
1.278e-01 2.855e-01 1.724e-01 2.536e-01 3.147e-01 1.144e-01 9.269e-01 2.319e-01 500
1.171e-01 1.897e-01 1.960e-01 3.099e-01 1.000e-03 4.614e-03 7.185e-01 2.223e-01 500
1.023e-01 5.108e-01 4.519e-01 7.453e-01 1.000e-03 4.486e-01 1.696e-01 3.381e-01 500
1.207e-01 2.063e-01 2.226e-01 3.256e-01 3.470e-02 5.297e-02 7.893e-01 2.318e-01 500
1.174e-01 1.068e-01 2.186e-01 3.086e-01 1.000e-03 1.182e-01 3.459e-01 2.257e-01 500
1.096e-01 2.658e-01 2.734e-01 4.217e-01 1.000e-03 1.639e-01 1.865e-01 3.074e-01 500
1.208e-01 1.436e-01 1.885e-01 2.827e-01 1.000e-03 1.192e-01 2.940e-01 1.850e-01 500
1.062e-01 1.000e-03 5.712e-01 7.631e-01 6.198e-02 1.000e-03 8.394e-01 3.132e-01 500
1.358e-01 1.906e-01 1.555e-01 2.379e-01 9.923e-03 1.000e-03 1.940e-01 2.336e-01 500
1.304e-01 2.035e-01 1.393e-01 2.250e-01 2.780e-01 1.000e-03 1.000e+00 2.354e-01 500
1.349e-01 1.366e-01 1.531e-01 2.377e-01 1.000e-03 7.225e-02 6.556e-01 2.560e-01 500
1.264e-01 1.630e-01 1.957e-01 2.834e-01 1.000e-03 1.000e-03 8.177e-01 1.810e-01 500
1.221e-01 2.565e-01 1.941e-01 3.003e-01 1.534e-01 1.000e-03 8.862e-01 2.279e-01 500
1.156e-01 3.431e-01 2.539e-01 3.924e-01 1.176e-01 1.000e-03 6.249e-01 3.043e-01 500
1.102e-01 2.726e-01 2.354e-01 3.750e-01 7.339e-02 1.253e-01 7.841e-01 2.748e-01 500
1.102e-01 1.731e-01 2.282e-01 3.328e-01 1.812e-01 1.000e-03 1.000e+00 2.342e-01 500
1.131e-01 1.529e-01 1.893e-01 2.993e-01 8.926e-03 1.000e-03 8.947e-01 2.567e-01 500
1.391e-01 1.941e-01 1.960e-01 2.674e-01 1.000e-03 1.000e-03 7.684e-01 2.386e-01 500
1.051e-01 2.681e-01 2.156e-01 3.334e-01 3.854e-01 2.003e-03 8.976e-01 2.638e-01 500
1.277e-01 1.391e-01 2.087e-01 2.896e-01 1.000e-03 2.997e-02 9.327e-01 2.211e-01 500
1.306e-01 1.146e-01 1.818e-01 2.544e-01 5.069e-03 1.058e-01 5.917e-01 2.054e-01 500
1.628e-01 1.296e-01 1.634e-01 2.071e-01 1.000e-03 2.388e-01 5.300e-01 3.853e-01 500
1.299e-01 1.217e-01 1.856e-01 2.641e-01 1.000e-03 1.000e-03 2.085e-01 1.887e-01 500
1.331e-01 1.869e-01 1.731e-01 2.606e-01 1.000e-03 8.518e-02 9.270e-01 1.796e-01 550
1.336e-01 1.644e-01 1.843e-01 2.627e-01 1.906e-02 1.210e-01 1.000e+00 1.827e-01 550
1.477e-01 2.016e-01 1.421e-01 2.175e-01 3.000e-02 1.000e-03 5.408e-01 1.862e-01 550
1.274e-01 1.780e-01 1.850e-01 2.718e-01 4.297e-02 1.433e-01 8.513e-01 1.992e-01 550
1.107e-01 1.682e-01 2.307e-01 3.444e-01 6.216e-02 1.003e-02 7.758e-01 2.465e-01 550
1.585e-01 2.054e-01 1.401e-01 2.016e-01 8.076e-02 1.000e-03 1.000e+00 1.746e-01 550
1.207e-01 1.466e-01 1.923e-01 2.759e-01 8.495e-02 1.800e-01 1.000e+00 2.318e-01 550
1.290e-01 1.762e-01 1.759e-01 2.586e-01 8.354e-02 8.909e-02 1.000e+00 1.740e-01 550
1.338e-01 1.588e-01 1.730e-01 2.471e-01 1.529e-02 1.000e-03 2.378e-01 1.823e-01 550
1.419e-01 1.141e-01 1.622e-01 2.297e-01 1.000e-03 2.487e-01 1.000e+00 1.921e-01 550
1.459e-01 1.197e-01 1.582e-01 2.222e-01 1.000e-03 1.000e-03 1.000e-03 1.876e-01 550
1.534e-01 1.938e-01 1.362e-01 1.995e-01 1.777e-01 1.000e-03 1.000e+00 1.508e-01 550
1.180e-01 1.000e-03 4.550e-01 6.072e-01 4.468e-01 1.000e-03 8.303e-01 3.524e-01 550
1.313e-01 1.435e-01 1.712e-01 2.476e-01 6.086e-03 6.672e-03 1.000e-03 1.644e-01 550
1.483e-01 2.141e-01 1.442e-01 2.133e-01 1.663e-01 1.077e-02 1.000e+00 1.603e-01 550
1.496e-01 1.820e-01 1.562e-01 2.149e-01 7.961e-02 5.135e-02 7.097e-01 1.742e-01 550
1.450e-01 1.728e-01 1.423e-01 2.153e-01 2.262e-02 2.789e-02 1.000e+00 1.829e-01 550
1.360e-01 1.122e-01 1.776e-01 2.470e-01 1.000e-03 4.309e-02 7.730e-01 1.839e-01 550
1.182e-01 2.385e-01 1.959e-01 3.085e-01 1.085e-01 8.373e-02 9.655e-01 2.293e-01 550
1.315e-01 1.390e-01 1.698e-01 2.467e-01 1.886e-02 1.000e-03 4.977e-01 1.826e-01 550
1.541e-01 1.084e-01 1.485e-01 2.054e-01 1.000e-03 1.446e-01 6.065e-01 1.992e-01 550
1.457e-01 1.501e-01 1.727e-01 2.349e-01 1.000e-03 2.115e-02 6.884e-01 1.760e-01 550
1.172e-01 1.738e-01 1.986e-01 3.073e-01 4.715e-03 5.336e-02 7.765e-01 1.989e-01 550
1.534e-01 1.980e-01 1.396e-01 2.056e-01 3.998e-02 3.774e-02 6.507e-01 1.692e-01 550
1.465e-01 1.246e-01 1.547e-01 2.178e-01 1.000e-03 8.334e-02 7.748e-01 1.663e-01 550
1.308e-01 1.893e-01 1.717e-01 2.575e-01 3.567e-02 2.615e-02 7.923e-01 2.169e-01 550
1.538e-01 1.799e-01 1.290e-01 1.968e-01 9.707e-02 1.173e-02 8.319e-01 1.995e-01 550
1.318e-01 1.894e-01 1.695e-01 2.469e-01 1.246e-01 1.358e-01 9.853e-01 1.838e-01 550
1.000e+00 5.841e-01 1.000e+00 1.000e+00 1.000e-03 3.338e-01 6.529e-01 1.123e+00 550
1.312e-01 1.309e-01 1.680e-01 2.475e-01 5.972e-03 1.224e-01 1.000e+00 1.700e-01 550
1.143e-01 8.869e-02 2.124e-01 3.064e-01 1.686e-02 1.130e-01 1.000e+00 2.379e-01 550
1.437e-01 1.561e-01 1.683e-01 2.337e-01 6.225e-02 1.000e-03 9.980e-01 1.768e-01 550
1.347e-01 1.783e-01 1.706e-01 2.474e-01 4.150e-02 7.495e-02 7.928e-01 1.792e-01 550
1.349e-01 1.763e-01 1.866e-01 2.656e-01 1.000e-03 9.605e-02 1.740e-01 1.967e-01 550
1.133e-01 1.625e-01 2.315e-01 3.397e-01 1.000e-03 6.816e-02 4.212e-01 2.194e-01 550
1.411e-01 1.777e-01 1.686e-01 2.408e-01 1.316e-02 1.000e-03 8.385e-01 1.768e-01 550
1.262e-01 2.091e-01 1.725e-01 2.572e-01 3.007e-01 4.248e-03 1.000e+00 2.098e-01 550
1.393e-01 1.947e-01 1.634e-01 2.478e-01 1.000e-03 1.000e-03 3.896e-01 2.056e-01 550
1.415e-01 1.634e-01 1.729e-01 2.410e-01 1.000e-03 1.089e-01 7.579e-01 1.861e-01 550
1.093e-01 1.910e-01 2.475e-01 3.740e-01 1.000e-03 1.629e-01 7.152e-01 2.377e-01 550
1.380e-01 1.372e-01 1.509e-01 2.266e-01 1.000e-03 1.157e-01 1.000e+00 1.683e-01 550
1.379e-01 1.470e-01 1.588e-01 2.305e-01 3.904e-02 1.000e-03 7.153e-01 1.704e-01 550
1.524e-01 1.358e-01 1.505e-01 2.103e-01 1.196e-03 1.000e-03 3.948e-01 1.537e-01 550
1.453e-01 1.295e-01 1.670e-01 2.290e-01 1.000e-03 1.000e-03 1.000e-03 1.735e-01 550
1.391e-01 1.439e-01 1.603e-01 2.336e-01 1.000e-03 4.873e-02 6.396e-01 1.479e-01 550
1.303e-01 1.733e-01 1.748e-01 2.601e-01 3.625e-02 1.196e-01 9.892e-01 1.688e-01 550
1.243e-01 1.157e-01 1.983e-01 2.748e-01 1.000e-03 1.015e-01 1.051e-01 1.886e-01 550
1.276e-01 1.560e-01 1.947e-01 2.810e-01 1.000e-03 1.000e-03 1.000e-03 1.929e-01 550
1.218e-01 1.901e-01 1.797e-01 2.753e-01 1.773e-01 5.236e-03 1.000e+00 2.046e-01 550
1.180e-01 1.348e-01 2.186e-01 3.138e-01 5.683e-03 2.781e-03 3.658e-01 2.190e-01 550
1.453e-01 1.741e-01 1.406e-01 2.159e-01 4.973e-02 4.104e-02 1.000e+00 1.779e-01 550
1.324e-01 1.786e-01 1.711e-01 2.579e-01 1.000e-03 5.058e-02 1.000e+00 1.741e-01 550
1.208e-01 1.958e-01 2.052e-01 3.113e-01 1.000e-03 9.747e-02 7.605e-01 2.062e-01 550
1.226e-01 2.169e-01 1.875e-01 2.806e-01 1.397e-01 3.200e-03 6.792e-01 2.032e-01 550
1.506e-01 1.674e-01 1.623e-01 2.254e-01 1.000e-03 1.000e-03 7.317e-01 1.728e-01 550
1.444e-01 1.783e-01 1.455e-01 2.141e-01 1.993e-01 1.498e-02 1.000e+00 1.931e-01 550
1.315e-01 1.684e-01 1.685e-01 2.496e-01 1.003e-01 2.699e-02 1.000e+00 1.673e-01 550
1.438e-01 1.577e-01 1.712e-01 2.393e-01 1.000e-03 1.242e-01 1.000e+00 1.813e-01 550
1.235e-01 1.394e-01 2.015e-01 2.894e-01 9.033e-03 4.463e-02 6.639e-01 1.959e-01 550
1.251e-01 1.000e-01 2.140e-01 2.909e-01 1.000e-03 2.889e-02 7.954e-01 2.215e-01 550
1.236e-01 1.510e-01 1.942e-01 2.860e-01 1.000e-03 2.620e-01 7.278e-01 1.910e-01 550
1.228e-01 2.233e-01 1.887e-01 2.839e-01 7.860e-02 3.059e-02 5.099e-01 2.110e-01 550
1.195e-01 1.969e-01 1.934e-01 2.972e-01 9.825e-02 2.133e-02 1.000e+00 2.020e-01 550
1.443e-01 1.582e-01 1.549e-01 2.213e-01 7.281e-03 1.159e-01 1.000e+00 2.265e-01 550
1.343e-01 1.355e-01 1.682e-01 2.450e-01 1.000e-03 1.928e-01 1.000e+00 1.574e-01 550
1.186e-01 1.279e-01 2.111e-01 3.011e-01 9.520e-03 1.000e-03 8.928e-01 2.143e-01 550
1.135e-01 1.641e-01 2.181e-01 3.320e-01 1.000e-03 1.000e-03 8.506e-01 2.121e-01 550
1.285e-01 1.675e-01 1.517e-01 2.363e-01 1.740e-01 1.638e-02 1.000e+00 2.107e-01 550
1.325e-01 1.845e-01 1.900e-01 2.744e-01 1.000e-03 1.000e-03 7.091e-01 1.881e-01 550
1.218e-01 1.473e-01 1.925e-01 2.809e-01 2.816e-02 1.772e-01 1.000e+00 1.909e-01 550
1.163e-01 1.395e-01 2.094e-01 3.099e-01 1.000e-03 7.774e-02 8.705e-01 1.938e-01 550
1.619e-01 1.696e-01 1.387e-01 1.959e-01 5.846e-02 1.000e-03 1.000e+00 1.641e-01 550
1.424e-01 1.607e-01 1.502e-01 2.174e-01 1.217e-01 5.843e-02 1.000e+00 1.688e-01 550
1.185e-01 1.752e-01 2.269e-01 3.298e-01 1.000e-03 1.000e-03 3.615e-01 2.159e-01 550
1.323e-01 1.982e-01 1.708e-01 2.472e-01 1.647e-01 4.556e-02 1.000e+00 1.939e-01 550
1.260e-01 1.031e-01 1.947e-01 2.746e-01 1.000e-03 1.000e-03 5.645e-01 2.009e-01 550
1.595e-01 1.646e-01 1.452e-01 2.037e-01 7.361e-03 3.917e-02 1.000e+00 1.622e-01 550
1.349e-01 2.139e-01 1.643e-01 2.391e-01 2.680e-01 3.671e-02 1.000e+00 2.047e-01 550
1.216e-01 2.168e-01 1.857e-01 2.760e-01 2.664e-01 1.000e-03 1.000e+00 2.023e-01 550
9.539e-02 4.864e-01 4.951e-01 8.285e-01 1.000e-03 3.382e-01 1.126e-02 3.096e-01 550
1.384e-01 1.397e-01 1.899e-01 2.557e-01 1.000e-03 1.000e-03 4.731e-01 1.955e-01 550
1.248e-01 1.520e-01 1.804e-01 2.687e-01 2.602e-02 1.983e-02 6.523e-01 1.763e-01 550
1.377e-01 1.544e-01 1.735e-01 2.440e-01 5.346e-02 1.000e-03 1.000e+00 1.648e-01 550
1.292e-01 1.816e-01 1.753e-01 2.591e-01 4.271e-02 1.000e-03 5.646e-01 2.025e-01 550
1.214e-01 1.912e-01 1.971e-01 2.924e-01 9.409e-02 4.864e-02 1.000e+00 1.941e-01 550
1.353e-01 1.650e-01 1.674e-01 2.447e-01 1.739e-02 1.592e-01 8.870e-01 1.596e-01 550
1.267e-01 1.551e-01 1.788e-01 2.689e-01 1.000e-03 8.550e-02 7.611e-01 1.665e-01 550
1.334e-01 1.201e-01 1.611e-01 2.340e-01 3.112e-02 1.682e-01 8.147e-01 2.321e-01 550
1.306e-01 1.466e-01 1.725e-01 2.559e-01 1.000e-03 4.849e-02 4.797e-02 1.748e-01 550
1.341e-01 1.659e-01 1.766e-01 2.545e-01 3.730e-02 7.651e-02 1.000e+00 1.661e-01 550
1.302e-01 1.683e-01 1.863e-01 2.655e-01 5.905e-02 1.000e-03 6.219e-01 1.902e-01 550
1.276e-01 2.095e-01 1.798e-01 2.676e-01 1.251e-01 1.000e-03 7.049e-01 1.995e-01 550
1.418e-01 1.179e-01 1.491e-01 2.175e-01 1.000e-03 1.000e-03 3.490e-01 2.025e-01 550
1.333e-01 1.477e-01 1.695e-01 2.468e-01 1.000e-03 1.789e-01 4.076e-01 1.654e-01 550
1.380e-01 1.553e-01 1.601e-01 2.370e-01 1.000e-03 1.783e-02 7.066e-01 1.482e-01 550
1.299e-01 2.017e-01 1.829e-01 2.715e-01 7.872e-02 7.398e-02 1.000e+00 2.029e-01 550
1.341e-01 2.006e-01 1.679e-01 2.497e-01 1.406e-01 7.717e-03 1.000e+00 1.804e-01 550
1.339e-01 1.575e-01 1.934e-01 2.678e-01 1.000e-03 1.387e-01 6.712e-01 1.888e-01 550
1.268e-01 1.848e-01 1.939e-01 2.839e-01 3.814e-02 1.000e-03 6.247e-01 1.986e-01 550
1.241e-01 1.355e-01 1.779e-01 2.693e-01 1.000e-03 1.712e-01 1.000e+00 1.789e-01 550
1.407e-01 1.809e-01 1.689e-01 2.407e-01 7.038e-02 1.000e-03 6.658e-01 2.194e-01 550
1.331e-01 1.420e-01 1.666e-01 2.462e-01 1.000e-03 1.000e-03 3.398e-01 1.563e-01 550
1.336e-01 1.512e-01 1.726e-01 2.531e-01 3.665e-03 5.378e-02 8.237e-01 1.656e-01 550
1.316e-01 1.444e-01 1.625e-01 2.435e-01 2.639e-02 1.828e-01 9.384e-01 1.873e-01 550
1.388e-01 1.945e-01 1.492e-01 2.241e-01 1.239e-01 1.236e-01 1.000e+00 1.669e-01 550
1.485e-01 1.631e-01 1.626e-01 2.252e-01 4.585e-02 1.000e-03 9.860e-01 1.705e-01 550
1.226e-01 1.603e-01 2.195e-01 3.089e-01 2.329e-02 1.000e-03 8.793e-01 2.153e-01 550
1.343e-01 1.927e-01 1.701e-01 2.499e-01 4.355e-02 1.620e-01 1.000e+00 1.921e-01 550
1.197e-01 1.952e-01 1.915e-01 2.761e-01 2.937e-01 1.897e-02 1.000e+00 2.257e-01 550
1.280e-01 2.148e-01 1.795e-01 2.743e-01 7.293e-02 1.000e-03 8.090e-01 1.983e-01 550
1.310e-01 1.323e-01 1.675e-01 2.427e-01 9.053e-02 1.000e-03 8.518e-01 1.988e-01 550
1.522e-01 1.535e-01 1.645e-01 2.183e-01 4.056e-02 1.000e-03 7.207e-01 1.899e-01 550
1.482e-01 2.270e-01 1.398e-01 2.092e-01 1.185e-01 1.707e-01 1.000e+00 1.759e-01 550
1.428e-01 1.767e-01 1.619e-01 2.348e-01 5.253e-02 1.000e-03 8.963e-01 1.886e-01 550
1.278e-01 1.142e-01 1.939e-01 2.709e-01 1.185e-02 1.583e-02 1.000e+00 1.927e-01 550
1.407e-01 2.009e-01 1.565e-01 2.318e-01 1.150e-01 1.000e-03 1.000e+00 1.662e-01 550
1.365e-01 1.411e-01 1.638e-01 2.374e-01 1.000e-03 4.653e-02 5.634e-01 1.752e-01 550
1.272e-01 1.433e-01 1.855e-01 2.686e-01 1.000e-03 1.813e-01 1.000e+00 1.832e-01 550
1.344e-01 1.800e-01 1.835e-01 2.618e-01 3.004e-02 1.000e-03 9.574e-01 1.815e-01 550
1.380e-01 1.837e-01 1.593e-01 2.312e-01 2.118e-01 1.000e-03 9.806e-01 1.831e-01 550
1.463e-01 1.920e-01 1.399e-01 2.097e-01 1.238e-01 1.000e-03 1.000e+00 1.857e-01 550
1.385e-01 1.699e-01 1.574e-01 2.295e-01 9.727e-02 8.775e-02 9.618e-01 1.629e-01 550
1.204e-01 2.696e-01 1.828e-01 2.803e-01 2.959e-01 5.801e-02 1.000e+00 2.231e-01 550
1.469e-01 1.775e-01 1.598e-01 2.281e-01 1.000e-03 1.326e-01 1.000e+00 1.690e-01 550
1.258e-01 1.752e-01 1.989e-01 2.898e-01 1.000e-03 8.917e-02 9.600e-01 1.896e-01 550
1.400e-01 1.618e-01 1.688e-01 2.357e-01 8.889e-02 6.654e-02 9.499e-01 1.758e-01 550
1.285e-01 1.485e-01 1.685e-01 2.493e-01 7.773e-02 1.825e-02 1.000e+00 2.041e-01 550
1.335e-01 2.113e-01 1.623e-01 2.437e-01 2.256e-01 1.232e-02 1.000e+00 2.020e-01 550
1.562e-01 1.410e-01 1.447e-01 2.031e-01 1.000e-03 1.000e-03 1.000e-03 1.551e-01 550
1.247e-01 1.773e-01 1.916e-01 2.868e-01 2.404e-02 1.000e-03 9.283e-01 1.847e-01 550
1.278e-01 1.831e-01 1.755e-01 2.636e-01 9.024e-02 4.871e-02 1.000e+00 1.746e-01 550
1.603e-01 1.926e-01 1.462e-01 2.034e-01 1.665e-02 1.444e-01 1.000e+00 2.005e-01 550
1.491e-01 1.705e-01 1.325e-01 1.956e-01 4.396e-02 1.757e-01 7.440e-01 1.872e-01 550
1.454e-01 1.323e-01 1.585e-01 2.222e-01 1.887e-02 7.908e-02 1.000e+00 1.627e-01 550
1.247e-01 1.466e-01 2.027e-01 2.872e-01 1.431e-02 1.000e-03 2.768e-01 2.120e-01 550
1.480e-01 2.332e-01 1.414e-01 2.130e-01 1.525e-01 8.341e-03 7.077e-01 2.102e-01 550
1.244e-01 1.989e-01 1.790e-01 2.682e-01 1.550e-01 2.995e-02 1.000e+00 2.041e-01 550
1.424e-01 1.801e-01 1.630e-01 2.285e-01 1.336e-01 7.555e-02 9.373e-01 1.934e-01 550
1.508e-01 1.726e-01 1.583e-01 2.212e-01 1.000e-03 1.254e-02 5.695e-01 1.709e-01 550
