a1 a2 a3 a4 a5 a6 a7 RMSE it
2.022e-01 2.768e-01 2.221e-01 1.000e-03 1.000e-01 7.291e-02 5.424e-02 6.626e-01 500
2.080e-01 3.175e-01 2.988e-01 1.696e-01 4.833e-02 7.681e-02 5.044e-02 7.417e-01 500
3.332e-01 8.343e-01 6.349e-01 2.166e-01 6.355e-02 1.000e-01 3.732e-02 9.519e-01 500
2.692e-01 5.190e-01 4.102e-01 1.097e-01 7.577e-02 8.559e-02 4.165e-02 8.472e-01 500
1.423e-01 2.725e-01 6.385e-01 3.841e-01 9.492e-02 9.549e-02 5.349e-02 7.315e-01 500
1.137e-01 1.734e-01 8.738e-01 6.803e-01 7.677e-02 7.705e-02 5.203e-02 6.367e-01 500
3.854e-01 7.821e-01 9.863e-01 2.886e-01 5.103e-02 8.830e-02 4.565e-02 9.868e-01 500
2.213e-01 4.464e-01 5.290e-01 1.672e-01 9.460e-02 9.365e-02 5.093e-02 7.741e-01 500
2.988e-01 5.693e-01 3.962e-01 9.253e-03 9.908e-02 9.800e-02 5.322e-02 9.317e-01 500
4.030e-01 6.500e-01 4.143e-01 1.513e-01 2.082e-02 1.000e-01 6.100e-02 1.020e+00 500
2.366e-01 4.345e-01 7.432e-01 3.290e-01 5.649e-02 7.972e-02 4.359e-02 7.818e-01 500
7.965e-02 1.488e-01 3.245e-01 3.284e-01 9.641e-02 7.939e-02 3.392e-02 5.364e-01 500
1.555e-01 3.485e-01 7.658e-01 5.648e-01 3.610e-02 9.935e-02 4.619e-02 7.523e-01 500
7.077e-01 1.000e+00 3.440e-01 1.000e-03 6.732e-02 7.292e-02 5.140e-02 1.061e+00 500
1.600e-01 3.651e-01 5.911e-01 3.974e-01 7.159e-02 1.000e-01 4.571e-02 6.362e-01 500
1.664e-01 3.378e-01 2.318e-01 6.813e-02 8.326e-02 1.000e-01 4.186e-02 4.699e-01 500
1.508e-01 2.828e-01 6.559e-01 4.439e-01 7.304e-02 8.228e-02 4.512e-02 6.544e-01 500
1.767e-01 3.435e-01 7.850e-01 3.117e-01 1.000e-01 1.000e-01 5.496e-02 7.541e-01 500
1.697e-01 3.825e-01 7.258e-01 4.962e-01 4.528e-02 9.107e-02 3.155e-02 6.735e-01 500
1.339e-01 3.772e-01 4.623e-01 4.035e-01 7.366e-02 1.000e-01 2.407e-02 7.719e-01 500
7.785e-02 2.299e-01 8.472e-01 1.000e+00 9.794e-02 8.925e-02 3.043e-02 7.699e-01 500
2.471e-01 4.219e-01 4.852e-01 1.609e-01 7.666e-02 7.921e-02 4.434e-02 1.073e+00 500
1.458e-01 3.270e-01 8.889e-01 6.666e-01 6.914e-02 7.522e-02 2.702e-02 6.181e-01 500
2.933e-01 7.119e-01 5.053e-01 1.658e-01 7.672e-02 8.722e-02 3.096e-02 9.447e-01 500
1.224e-01 1.985e-01 7.610e-01 5.642e-01 6.633e-02 8.089e-02 5.279e-02 7.181e-01 500
2.294e-01 3.131e-01 9.011e-01 2.904e-01 8.998e-02 6.792e-02 5.481e-02 8.403e-01 500
2.929e-01 4.667e-01 3.681e-01 1.246e-01 5.242e-02 7.695e-02 4.881e-02 8.440e-01 500
4.075e-01 7.494e-01 8.269e-01 2.310e-01 4.253e-02 9.060e-02 5.156e-02 9.732e-01 500
1.874e-01 4.341e-01 8.717e-01 3.820e-01 1.000e-01 9.970e-02 3.507e-02 7.419e-01 500
2.035e-01 5.367e-01 7.236e-01 4.024e-01 5.735e-02 1.000e-01 3.428e-02 8.265e-01 500
2.318e-01 6.048e-01 8.962e-01 3.914e-01 8.588e-02 9.640e-02 3.277e-02 7.990e-01 500
2.117e-01 6.028e-01 8.033e-01 3.970e-01 7.265e-02 9.662e-02 3.127e-02 1.064e+00 500
3.049e-01 6.132e-01 1.000e+00 2.077e-01 1.000e-01 9.501e-02 4.088e-02 9.352e-01 500
2.604e-01 6.425e-01 8.753e-01 4.021e-01 5.156e-02 1.000e-01 3.309e-02 1.163e+00 500
2.071e-01 3.587e-01 4.425e-01 1.130e-01 8.536e-02 8.434e-02 4.271e-02 7.657e-01 500
3.442e-01 4.703e-01 5.501e-01 1.703e-01 4.053e-02 6.720e-02 4.603e-02 9.278e-01 500
2.219e-01 3.839e-01 9.765e-01 3.775e-01 1.000e-01 6.594e-02 3.473e-02 7.342e-01 500
1.464e-01 3.033e-01 8.333e-01 6.180e-01 6.038e-02 7.383e-02 3.299e-02 6.155e-01 500
2.349e-01 2.190e-01 1.000e+00 2.677e-01 1.000e-01 4.860e-02 6.112e-02 9.900e-01 500
2.237e-01 4.808e-01 1.000e+00 4.671e-01 7.845e-02 6.784e-02 2.462e-02 7.406e-01 500
2.243e-01 5.138e-01 8.628e-01 3.619e-01 9.575e-02 9.215e-02 3.981e-02 1.207e+00 500
1.994e-01 4.376e-01 9.445e-01 4.827e-01 8.483e-02 6.570e-02 2.103e-02 7.609e-01 500
1.407e-01 3.906e-01 1.000e+00 8.126e-01 5.791e-02 1.000e-01 2.787e-02 6.253e-01 500
3.081e-01 7.970e-01 9.732e-01 3.276e-01 7.992e-02 8.349e-02 2.139e-02 8.818e-01 500
4.033e-01 8.004e-01 7.125e-01 9.742e-02 1.000e-01 7.637e-02 3.577e-02 1.017e+00 500
3.062e-01 4.941e-01 4.622e-01 1.453e-01 5.091e-02 8.185e-02 5.400e-02 9.632e-01 500
1.459e-01 3.055e-01 8.898e-01 5.993e-01 7.165e-02 9.432e-02 4.257e-02 6.212e-01 500
1.310e-01 3.070e-01 6.701e-01 4.884e-01 6.741e-02 9.451e-02 4.308e-02 8.848e-01 500
4.065e-01 8.868e-01 8.592e-01 1.665e-01 8.405e-02 9.482e-02 4.407e-02 9.884e-01 500
3.850e-01 7.335e-01 8.277e-01 2.911e-01 2.900e-02 7.044e-02 2.917e-02 9.340e-01 500
2.302e-01 4.941e-01 6.771e-01 2.892e-01 8.604e-02 7.869e-02 3.279e-02 1.008e+00 500
2.197e-01 3.983e-01 1.000e+00 5.579e-01 2.373e-02 7.658e-02 4.473e-02 7.505e-01 500
7.787e-01 6.771e-01 9.159e-01 3.265e-01 2.687e-02 9.560e-02 1.000e-01 1.472e+00 500
2.535e-01 4.278e-01 9.064e-01 2.674e-01 7.842e-02 9.090e-02 6.374e-02 1.021e+00 500
5.033e-01 1.000e+00 8.987e-01 2.625e-01 1.993e-02 9.353e-02 4.309e-02 1.060e+00 500
1.089e-01 1.065e-01 1.000e+00 8.668e-01 8.298e-02 3.931e-02 3.859e-02 5.849e-01 500
4.187e-01 8.160e-01 3.199e-01 1.000e-03 8.632e-02 1.000e-01 4.980e-02 8.805e-01 500
2.094e-01 4.243e-01 7.746e-01 2.601e-01 9.643e-02 1.000e-01 4.420e-02 7.568e-01 500
1.804e-01 2.616e-01 6.049e-01 2.076e-01 1.000e-01 7.053e-02 4.221e-02 7.109e-01 500
1.995e-01 5.696e-01 4.884e-01 2.154e-01 1.000e-01 9.882e-02 2.854e-02 7.942e-01 500
1.745e-01 3.075e-01 5.422e-01 2.285e-01 1.000e-01 8.329e-02 5.016e-02 6.938e-01 500
2.441e-01 6.159e-01 8.556e-01 3.815e-01 5.417e-02 1.000e-01 3.035e-02 9.276e-01 500
1.692e-01 3.432e-01 7.771e-01 5.446e-01 4.673e-02 7.639e-02 3.639e-02 7.029e-01 500
1.846e-01 3.413e-01 3.910e-01 1.286e-01 1.000e-01 7.537e-02 3.666e-02 6.817e-01 500
1.130e-01 2.173e-01 7.587e-01 6.729e-01 5.635e-02 8.260e-02 4.633e-02 7.059e-01 500
8.807e-02 1.882e-01 5.125e-01 5.342e-01 1.000e-01 8.803e-02 3.689e-02 6.218e-01 500
1.642e-01 4.728e-01 8.925e-01 5.374e-01 1.000e-01 1.000e-01 3.090e-02 6.690e-01 500
2.023e-01 5.506e-01 1.000e+00 6.316e-01 2.056e-02 1.000e-01 2.975e-02 8.021e-01 500
1.857e-01 3.050e-01 4.231e-01 9.233e-02 1.000e-01 8.529e-02 4.660e-02 6.762e-01 500
1.000e+00 1.000e+00 3.134e-01 1.000e-03 3.418e-02 8.031e-02 8.101e-02 1.322e+00 500
2.293e-01 4.586e-01 7.656e-01 3.115e-01 7.342e-02 9.353e-02 4.877e-02 7.540e-01 500
2.063e-01 5.127e-01 5.115e-01 3.212e-01 5.048e-02 1.000e-01 4.056e-02 7.212e-01 500
2.548e-01 5.299e-01 4.478e-01 2.837e-01 1.088e-02 1.000e-01 4.463e-02 9.669e-01 500
2.068e-01 4.265e-01 9.634e-01 4.635e-01 7.938e-02 7.056e-02 2.897e-02 7.576e-01 500
2.333e-01 2.154e-01 1.000e+00 2.323e-01 1.000e-01 4.666e-02 5.373e-02 1.163e+00 500
2.164e-01 3.695e-01 6.802e-01 2.455e-01 9.863e-02 6.573e-02 3.442e-02 7.573e-01 500
1.672e-01 3.837e-01 4.032e-01 2.613e-01 7.677e-02 8.421e-02 3.313e-02 6.752e-01 500
1.743e-01 4.566e-01 9.466e-01 6.250e-01 5.597e-02 1.000e-01 3.388e-02 6.694e-01 500
9.415e-01 9.963e-01 4.819e-01 1.000e-03 5.319e-02 5.898e-02 5.268e-02 1.207e+00 500
1.812e-01 3.946e-01 1.000e+00 4.623e-01 1.000e-01 9.686e-02 4.201e-02 7.217e-01 500
7.297e-01 8.166e-01 8.755e-01 2.133e-02 9.195e-02 4.635e-02 4.045e-02 1.110e+00 500
2.762e-01 6.370e-01 8.338e-01 2.492e-01 9.103e-02 1.000e-01 4.011e-02 8.619e-01 500
1.737e-01 2.981e-01 5.686e-01 2.417e-01 9.496e-02 7.569e-02 4.573e-02 7.428e-01 500
5.925e-01 5.177e-01 1.000e+00 1.350e-02 8.996e-02 4.707e-02 5.452e-02 1.081e+00 500
6.579e-01 9.532e-01 5.339e-01 1.000e-03 7.635e-02 7.647e-02 5.437e-02 1.080e+00 500
2.273e-01 5.694e-01 9.075e-01 3.715e-01 7.634e-02 1.000e-01 3.612e-02 1.064e+00 500
2.982e-01 7.061e-01 9.627e-01 2.500e-01 1.000e-01 1.000e-01 3.971e-02 8.922e-01 500
6.017e-01 9.243e-01 1.000e+00 2.022e-01 3.741e-02 5.042e-02 2.454e-02 1.169e+00 500
1.578e-01 2.990e-01 5.354e-01 3.118e-01 7.993e-02 7.584e-02 3.591e-02 6.369e-01 500
2.767e-01 6.913e-01 9.365e-01 2.881e-01 1.000e-01 8.870e-02 2.796e-02 9.193e-01 500
2.142e-01 4.773e-01 1.000e+00 4.712e-01 9.269e-02 6.808e-02 2.407e-02 7.960e-01 500
1.730e-01 3.948e-01 8.987e-01 5.704e-01 5.551e-02 9.514e-02 3.849e-02 6.649e-01 500
1.562e-01 3.339e-01 3.182e-01 2.459e-01 5.169e-02 8.224e-02 3.573e-02 6.033e-01 500
1.543e-01 3.848e-01 5.570e-01 3.989e-01 8.008e-02 7.625e-02 2.155e-02 6.918e-01 500
2.732e-01 5.603e-01 2.048e-01 7.275e-03 1.000e-01 1.000e-01 4.898e-02 7.121e-01 500
1.977e-01 5.272e-01 1.000e+00 5.245e-01 7.783e-02 9.813e-02 3.094e-02 7.346e-01 500
1.473e-01 2.809e-01 1.000e+00 6.919e-01 5.887e-02 8.984e-02 4.504e-02 6.215e-01 500
3.267e-01 4.637e-01 3.996e-01 8.373e-03 7.895e-02 8.583e-02 6.612e-02 1.012e+00 500
4.937e-01 5.680e-01 2.138e-01 1.000e-03 5.293e-02 7.918e-02 7.090e-02 1.017e+00 500
1.000e+00 9.834e-01 1.380e-01 1.000e-03 2.865e-02 9.678e-02 1.000e-01 1.087e+00 500
2.321e-01 4.429e-01 2.357e-01 1.000e-03 1.000e-01 9.535e-02 5.226e-02 7.992e-01 500
2.012e-01 4.023e-01 4.695e-01 2.889e-01 4.343e-02 9.125e-02 4.640e-02 6.887e-01 500
3.463e-01 7.024e-01 9.180e-01 2.941e-01 4.686e-02 9.690e-02 5.047e-02 9.392e-01 500
3.818e-01 6.907e-01 6.738e-01 1.303e-01 8.801e-02 6.780e-02 3.499e-02 9.515e-01 500
2.186e-01 4.554e-01 7.947e-01 3.152e-01 8.921e-02 9.137e-02 4.596e-02 7.479e-01 500
3.104e-01 6.304e-01 8.403e-01 1.540e-01 1.000e-01 9.627e-02 4.602e-02 9.154e-01 500
2.237e-01 4.147e-01 4.141e-01 3.677e-02 1.000e-01 9.712e-02 5.389e-02 9.453e-01 500
1.937e-01 4.823e-01 4.200e-01 2.910e-01 4.501e-02 1.000e-01 3.606e-02 6.882e-01 500
4.034e-01 7.553e-01 8.490e-01 7.659e-02 9.786e-02 9.122e-02 4.417e-02 1.052e+00 500
8.320e-01 6.669e-01 7.481e-01 6.733e-02 3.560e-02 5.017e-02 6.142e-02 1.122e+00 500
1.805e-01 3.215e-01 1.991e-01 1.643e-03 9.157e-02 9.506e-02 4.998e-02 5.548e-01 500
1.432e-01 4.407e-01 1.000e+00 7.111e-01 1.000e-01 8.708e-02 1.997e-02 6.865e-01 550
1.890e-01 3.259e-01 5.824e-01 2.237e-01 7.331e-02 8.758e-02 5.298e-02 1.012e+00 550
5.791e-01 1.000e+00 6.530e-01 1.000e-03 8.797e-02 8.867e-02 5.137e-02 1.115e+00 550
2.089e-01 4.469e-01 6.324e-01 2.459e-01 1.000e-01 7.549e-02 3.195e-02 8.385e-01 550
2.564e-01 5.159e-01 4.173e-01 1.999e-01 3.972e-02 8.845e-02 3.778e-02 9.096e-01 550
1.915e-01 4.786e-01 7.269e-01 4.514e-01 4.593e-02 8.517e-02 2.893e-02 8.266e-01 550
2.750e-01 5.561e-01 3.822e-01 3.800e-02 1.000e-01 9.729e-02 4.788e-02 8.329e-01 550
1.812e-01 4.578e-01 7.906e-01 5.360e-01 4.208e-02 8.567e-02 3.044e-02 6.858e-01 550
2.418e-01 4.561e-01 5.461e-01 1.969e-01 6.919e-02 9.568e-02 5.124e-02 7.403e-01 550
1.307e-01 2.940e-01 6.703e-01 6.238e-01 3.751e-02 7.716e-02 2.986e-02 5.797e-01 550
8.948e-02 1.717e-01 3.533e-01 4.449e-01 3.350e-02 1.000e-01 6.209e-02 5.094e-01 550
1.412e-01 3.206e-01 5.949e-01 3.908e-01 7.673e-02 1.000e-01 4.454e-02 7.340e-01 550
1.823e-01 4.956e-01 8.714e-01 5.031e-01 8.430e-02 8.291e-02 2.139e-02 7.151e-01 550
1.570e-01 3.566e-01 4.967e-01 2.558e-01 1.000e-01 9.478e-02 4.255e-02 6.723e-01 550
2.316e-01 4.648e-01 3.535e-01 9.120e-02 1.000e-01 8.844e-02 4.351e-02 6.773e-01 550
2.650e-01 4.377e-01 6.027e-01 2.485e-01 4.394e-02 8.141e-02 4.560e-02 7.786e-01 550
7.576e-02 1.940e-01 5.603e-01 6.629e-01 1.000e-01 9.181e-02 3.075e-02 5.693e-01 550
4.222e-01 8.088e-01 4.753e-01 1.000e-03 9.706e-02 9.719e-02 4.938e-02 9.172e-01 550
2.337e-01 5.940e-01 9.349e-01 4.056e-01 7.567e-02 9.676e-02 3.641e-02 8.603e-01 550
1.617e-01 3.225e-01 5.455e-01 2.228e-01 1.000e-01 9.375e-02 5.591e-02 9.969e-01 550
2.427e-01 5.119e-01 3.217e-01 1.832e-01 4.800e-02 1.000e-01 4.543e-02 8.679e-01 550
1.607e-01 3.812e-01 1.972e-01 1.227e-01 7.750e-02 1.000e-01 3.595e-02 5.900e-01 550
8.203e-02 1.737e-01 5.905e-01 5.670e-01 1.000e-01 9.723e-02 4.898e-02 5.696e-01 550
1.948e-01 3.530e-01 7.690e-01 4.522e-01 3.744e-02 9.482e-02 5.626e-02 7.041e-01 550
2.201e-01 4.504e-01 5.495e-01 1.991e-01 1.000e-01 8.133e-02 3.745e-02 6.833e-01 550
1.393e-01 1.181e-01 5.554e-01 3.724e-01 5.582e-02 4.513e-02 5.717e-02 6.088e-01 550
2.204e-01 4.890e-01 5.695e-01 2.072e-01 1.000e-01 8.787e-02 4.001e-02 7.447e-01 550
1.839e-01 4.720e-01 1.000e+00 5.327e-01 9.040e-02 9.899e-02 3.597e-02 6.944e-01 550
2.168e-01 5.922e-01 9.685e-01 5.221e-01 6.221e-02 9.879e-02 3.455e-02 7.143e-01 550
1.564e-01 3.503e-01 8.898e-01 5.988e-01 6.844e-02 9.115e-02 4.004e-02 6.265e-01 550
9.437e-02 1.610e-01 4.778e-01 4.192e-01 7.526e-02 8.758e-02 5.340e-02 5.659e-01 550
2.141e-01 3.487e-01 3.884e-01 6.904e-02 1.000e-01 8.075e-02 4.774e-02 6.661e-01 550
1.974e-01 6.131e-01 8.216e-01 4.611e-01 9.020e-02 1.000e-01 2.746e-02 7.583e-01 550
1.485e-01 3.089e-01 3.242e-01 2.400e-01 5.411e-02 9.027e-02 3.605e-02 4.877e-01 550
1.000e+00 8.698e-01 7.444e-01 1.000e-03 6.814e-02 4.648e-02 5.641e-02 1.366e+00 550
1.956e-01 4.422e-01 6.118e-01 3.990e-01 3.537e-02 8.730e-02 2.916e-02 7.190e-01 550
1.130e-01 1.887e-01 3.311e-01 2.146e-01 9.557e-02 8.868e-02 5.377e-02 6.725e-01 550
1.108e-01 3.363e-01 7.939e-01 8.154e-01 7.427e-02 1.000e-01 2.402e-02 6.842e-01 550
4.774e-01 9.800e-01 1.000e+00 1.540e-01 7.511e-02 1.000e-01 4.609e-02 1.020e+00 550
2.023e-01 3.371e-01 1.000e+00 5.529e-01 2.900e-02 7.402e-02 4.760e-02 9.392e-01 550
1.658e-01 3.930e-01 7.013e-01 4.335e-01 8.531e-02 7.951e-02 3.066e-02 6.498e-01 550
1.459e-01 2.795e-01 6.833e-01 3.708e-01 1.000e-01 9.023e-02 3.879e-02 6.480e-01 550
2.032e-01 3.609e-01 2.006e-01 7.062e-02 6.722e-02 9.809e-02 5.534e-02 7.100e-01 550
1.766e-01 3.815e-01 6.711e-01 3.142e-01 1.000e-01 9.231e-02 3.515e-02 6.527e-01 550
2.052e-01 3.405e-01 7.604e-01 3.097e-01 7.559e-02 7.657e-02 4.519e-02 8.310e-01 550
1.629e-01 3.013e-01 6.722e-01 3.989e-01 7.553e-02 6.741e-02 2.713e-02 6.786e-01 550
1.641e-01 2.543e-01 1.000e+00 5.422e-01 8.618e-02 6.748e-02 3.628e-02 6.796e-01 550
2.450e-01 7.968e-01 8.708e-01 3.844e-01 8.782e-02 1.000e-01 2.163e-02 8.515e-01 550
1.734e-01 3.870e-01 2.479e-01 1.896e-01 5.127e-02 7.566e-02 2.537e-02 5.217e-01 550
9.663e-02 2.577e-01 7.716e-01 8.007e-01 1.000e-01 9.069e-02 2.740e-02 5.974e-01 550
1.615e-01 2.337e-01 6.480e-01 4.183e-01 5.313e-02 5.951e-02 3.597e-02 6.509e-01 550
1.586e-01 3.308e-01 7.210e-01 4.194e-01 8.335e-02 8.998e-02 3.878e-02 6.420e-01 550
1.000e+00 1.000e+00 1.588e-01 1.000e-03 2.619e-02 1.000e-01 1.000e-01 1.154e+00 550
1.615e-01 1.944e-01 1.000e+00 6.217e-01 4.500e-02 5.356e-02 3.873e-02 7.775e-01 550
9.001e-01 8.489e-01 1.000e+00 2.921e-01 3.758e-02 1.000e-01 1.000e-01 1.535e+00 550
1.380e-01 2.089e-01 8.427e-01 7.522e-01 1.289e-02 6.920e-02 4.596e-02 6.988e-01 550
2.916e-01 4.692e-01 2.394e-01 8.990e-02 5.363e-02 7.904e-02 4.936e-02 7.556e-01 550
1.731e-01 1.255e-01 9.301e-02 1.000e-03 6.876e-02 4.339e-02 5.720e-02 3.302e-01 550
1.000e+00 9.768e-01 5.060e-01 5.749e-02 2.812e-02 5.280e-02 4.710e-02 1.233e+00 550
2.496e-01 5.243e-01 9.378e-01 3.752e-01 7.671e-02 7.451e-02 3.150e-02 8.221e-01 550
1.615e-01 2.962e-01 8.040e-01 5.467e-01 4.689e-02 7.147e-02 3.726e-02 6.871e-01 550
2.781e-01 4.710e-01 7.020e-01 1.730e-01 1.000e-01 7.107e-02 4.153e-02 8.736e-01 550
1.605e-01 3.518e-01 8.399e-01 6.181e-01 4.531e-02 7.232e-02 2.486e-02 6.469e-01 550
1.292e-01 2.091e-01 5.528e-01 3.215e-01 9.109e-02 7.554e-02 4.150e-02 6.107e-01 550
2.119e-01 6.200e-01 6.906e-01 3.013e-01 9.777e-02 9.871e-02 2.402e-02 8.339e-01 550
2.143e-01 3.130e-01 2.630e-01 7.100e-02 6.555e-02 8.210e-02 5.896e-02 7.383e-01 550
2.422e-01 4.081e-01 5.224e-01 1.450e-01 9.790e-02 6.479e-02 3.609e-02 7.930e-01 550
4.731e-01 4.970e-01 6.076e-01 2.986e-02 7.117e-02 5.533e-02 4.921e-02 1.065e+00 550
2.429e-01 4.962e-01 1.000e+00 3.150e-01 1.000e-01 9.520e-02 4.425e-02 7.679e-01 550
1.434e-01 3.595e-01 4.594e-01 4.103e-01 4.180e-02 9.950e-02 3.817e-02 5.909e-01 550
3.780e-01 3.962e-01 3.041e-01 1.000e-03 6.785e-02 6.607e-02 6.635e-02 1.088e+00 550
6.621e-01 9.946e-01 3.670e-01 4.339e-02 4.410e-02 9.148e-02 5.961e-02 1.129e+00 550
8.446e-01 1.000e+00 9.412e-01 1.000e-03 9.481e-02 5.249e-02 4.476e-02 1.121e+00 550
1.824e-01 3.227e-01 6.931e-01 2.750e-01 1.000e-01 8.618e-02 4.744e-02 6.508e-01 550
2.348e-01 7.309e-01 1.000e+00 4.387e-01 1.000e-01 1.000e-01 2.506e-02 8.450e-01 550
2.107e-01 3.802e-01 7.206e-01 3.113e-01 9.142e-02 6.525e-02 3.363e-02 6.969e-01 550
2.541e-01 4.105e-01 1.000e+00 2.906e-01 1.000e-01 7.107e-02 4.181e-02 8.107e-01 550
3.946e-01 8.717e-01 7.991e-01 1.382e-01 9.683e-02 8.244e-02 3.610e-02 1.193e+00 550
2.308e-01 4.163e-01 1.000e+00 4.818e-01 4.574e-02 6.053e-02 2.526e-02 8.277e-01 550
5.129e-01 5.744e-01 9.747e-01 2.382e-01 2.378e-02 4.791e-02 3.961e-02 1.055e+00 550
1.944e-01 5.031e-01 5.393e-01 3.419e-01 5.101e-02 1.000e-01 3.826e-02 7.643e-01 550
1.619e-01 4.455e-01 8.341e-01 5.708e-01 6.844e-02 9.602e-02 2.738e-02 6.516e-01 550
1.531e-01 2.395e-01 8.045e-01 3.956e-01 1.000e-01 7.950e-02 5.970e-02 7.340e-01 550
1.634e-01 3.491e-01 1.000e+00 6.120e-01 8.196e-02 8.763e-02 4.276e-02 6.414e-01 550
2.002e-01 4.524e-01 5.873e-01 2.617e-01 8.145e-02 9.230e-02 4.463e-02 9.763e-01 550
1.607e-01 3.581e-01 8.684e-01 5.195e-01 8.679e-02 8.874e-02 3.331e-02 6.652e-01 550
3.357e-01 5.919e-01 3.329e-01 1.000e-03 1.000e-01 8.244e-02 4.722e-02 8.953e-01 550
1.831e-01 4.253e-01 7.199e-01 3.556e-01 8.985e-02 8.401e-02 2.960e-02 7.983e-01 550
1.534e-01 1.241e-01 5.964e-01 3.541e-01 4.933e-02 4.335e-02 5.870e-02 8.178e-01 550
1.378e-01 3.146e-01 5.861e-01 4.883e-01 4.564e-02 7.365e-02 2.138e-02 6.628e-01 550
1.588e-01 4.329e-01 1.000e+00 6.750e-01 7.016e-02 9.965e-02 3.482e-02 6.726e-01 550
1.127e-01 2.439e-01 9.063e-01 9.853e-01 1.000e-03 9.752e-02 3.959e-02 5.699e-01 550
1.737e-01 4.151e-01 7.091e-01 4.050e-01 8.969e-02 7.981e-02 2.903e-02 6.778e-01 550
1.664e-01 4.057e-01 7.708e-01 6.320e-01 6.477e-03 8.928e-02 3.395e-02 6.570e-01 550
1.303e-01 3.986e-01 1.000e+00 9.444e-01 2.886e-02 9.217e-02 2.323e-02 5.865e-01 550
7.338e-02 1.447e-01 3.793e-01 6.647e-01 1.000e-03 1.000e-01 4.948e-02 4.843e-01 550
1.434e-01 2.348e-01 6.534e-01 4.445e-01 6.689e-02 7.897e-02 4.258e-02 6.705e-01 550
1.839e-01 4.441e-01 4.569e-01 3.820e-01 2.411e-02 1.000e-01 3.621e-02 6.339e-01 550
3.193e-01 5.297e-01 7.676e-01 2.573e-01 4.307e-02 7.737e-02 4.237e-02 9.253e-01 550
1.369e-01 2.079e-01 7.084e-01 4.220e-01 9.092e-02 7.361e-02 4.272e-02 6.268e-01 550
3.324e-01 7.477e-01 1.000e+00 3.591e-01 4.652e-02 8.960e-02 3.666e-02 9.038e-01 550
2.062e-01 6.222e-01 8.755e-01 6.335e-01 2.739e-03 1.000e-01 2.455e-02 7.307e-01 550
1.305e-01 3.130e-01 1.000e+00 6.216e-01 1.000e-01 6.947e-02 2.998e-02 1.322e+00 550
1.959e-01 4.521e-01 9.862e-01 4.223e-01 1.000e-01 8.238e-02 3.319e-02 1.111e+00 550
2.839e-01 5.395e-01 7.393e-01 3.017e-01 4.426e-02 7.946e-02 3.781e-02 8.659e-01 550
3.642e-01 3.618e-01 1.148e-01 1.000e-03 4.346e-02 6.395e-02 5.870e-02 7.999e-01 550
1.692e-01 3.791e-01 6.989e-01 4.691e-01 5.490e-02 9.588e-02 3.873e-02 6.319e-01 550
1.183e-01 2.362e-01 3.430e-01 1.823e-01 1.000e-01 8.918e-02 4.586e-02 6.440e-01 550
1.793e-01 4.273e-01 1.000e+00 6.458e-01 3.942e-02 1.000e-01 4.520e-02 7.107e-01 550
1.979e-01 4.582e-01 8.298e-01 3.627e-01 9.659e-02 9.670e-02 3.868e-02 7.238e-01 550
2.100e-01 2.657e-01 1.000e+00 4.036e-01 1.000e-01 4.729e-02 3.446e-02 7.561e-01 550
2.256e-01 4.341e-01 6.982e-01 3.469e-01 5.955e-02 6.818e-02 3.113e-02 7.098e-01 550
2.065e-01 4.943e-01 6.381e-01 2.999e-01 7.257e-02 1.000e-01 4.375e-02 9.308e-01 550
8.955e-02 2.601e-01 7.247e-01 8.133e-01 7.613e-02 1.000e-01 3.095e-02 5.321e-01 550
1.667e-01 2.642e-01 1.000e+00 4.958e-01 8.790e-02 7.247e-02 4.040e-02 7.566e-01 550
9.674e-02 2.325e-01 1.000e+00 9.334e-01 1.000e-01 9.116e-02 3.353e-02 6.613e-01 550
2.207e-01 4.737e-01 4.900e-01 2.205e-01 6.821e-02 9.013e-02 4.162e-02 7.874e-01 550
1.788e-01 2.948e-01 2.270e-01 1.000e-03 1.000e-01 7.790e-02 4.284e-02 5.615e-01 550
2.154e-01 3.447e-01 1.000e+00 4.155e-01 9.731e-02 4.674e-02 2.063e-02 8.235e-01 550
1.923e-01 3.457e-01 7.765e-01 3.031e-01 9.585e-02 8.490e-02 4.382e-02 7.139e-01 550
2.010e-01 2.532e-01 7.723e-01 4.093e-01 4.624e-02 4.931e-02 3.142e-02 7.409e-01 550
1.731e-01 3.894e-01 9.745e-01 5.840e-01 7.198e-02 8.185e-02 2.746e-02 6.982e-01 550
2.185e-01 5.745e-01 8.910e-01 3.800e-01 9.843e-02 1.000e-01 3.595e-02 7.575e-01 550
2.945e-01 3.978e-01 4.798e-01 2.070e-01 2.741e-02 6.896e-02 5.625e-02 9.587e-01 550
2.624e-01 5.611e-01 6.875e-01 2.965e-01 5.207e-02 1.000e-01 4.774e-02 7.971e-01 550
2.135e-01 4.255e-01 1.000e+00 5.810e-01 2.034e-02 9.513e-02 4.749e-02 7.367e-01 550
1.210e-01 2.175e-01 7.326e-01 4.341e-01 1.000e-01 1.000e-01 6.541e-02 7.290e-01 550
1.456e-01 2.777e-01 4.072e-01 3.225e-01 5.015e-02 9.604e-02 4.778e-02 6.117e-01 550
1.611e-01 3.380e-01 1.000e+00 6.163e-01 5.984e-02 9.446e-02 4.927e-02 8.571e-01 550
